98798,8503017630503,PEARSON,LAX,8,20_day,2017-05-25 12:20:05.561547
98799,0861975639373,MCGRAW-HILL,PHX,7,0_day,2017-04-08 13:42:18.561573
98800,7681445194029,ENGLISH PUBLICATIONS,SMF,8,20_day,2016-11-17 09:40:12.561598
98801,3894494426762,ENGLISH PUBLICATIONS,DEN,4,130_day,2016-12-23 15:03:14.561624
98802,5649596416601,PENGUIN RANDOMHOUSE,DFW,1,100_day,2017-01-23 12:51:49.561650
98803,3109642581767,SCIPUB,BNA,5,70_day,2017-04-01 14:21:21.561676
98804,1595911729054,PENGUIN RANDOMHOUSE,ORD,4,40_day,2017-02-04 08:52:59.561702
98805,4887928431899,PEARSON,SNA,2,20_day,2016-12-08 11:41:18.561728
98806,4339353589311,PEARSON,MSP,8,10_day,2016-11-21 14:26:04.561753
98807,4677907770824,OPENSTAX,SEA,5,50_day,2017-08-01 08:59:09.561780
98808,0570587252020,MCGRAW-HILL,LGA,7,80_day,2017-08-24 15:03:32.561806
98809,8629055703626,OXFORD UNIVERSITY PRESS,DCA,10,70_day,2017-03-31 14:27:54.561831
98810,5578967472761,MCGRAW-HILL,MDW,6,40_day,2017-02-05 09:29:54.561857
98811,4783993053151,MCGRAW-HILL,RDU,7,60_day,2017-05-28 09:40:49.561883
98812,3140843287592,ENGLISH PUBLICATIONS,JFK,2,130_day,2017-06-26 11:23:17.561909
98813,1127494147649,SCIPUB,CLT,4,40_day,2017-07-12 06:48:49.561934
98814,1748747428379,MACMILLAN,SAN,5,70_day,2016-11-05 10:09:28.561960
98815,8022139588957,ENGLISH PUBLICATIONS,DTW,10,120_day,2017-08-09 12:42:30.561986
98816,0584161552977,PEARSON,BNA,5,120_day,2016-12-18 08:44:20.562012
98817,0042139274849,ENGLISH PUBLICATIONS,HNL,7,140_day,2016-11-23 13:50:31.562038
98818,1827096650927,OPENSTAX,SMF,10,110_day,2017-05-01 07:20:49.562063
98819,9793386372887,PENGUIN RANDOMHOUSE,DTW,3,90_day,2017-07-14 14:06:01.562089
98820,6814177016342,PENGUIN RANDOMHOUSE,STL,4,130_day,2017-05-21 12:47:37.562115
98821,6560494175158,OPENSTAX,RDU,8,170_day,2017-05-02 09:07:15.562141
98822,3583616553859,OPENSTAX,SLC,10,70_day,2017-06-22 12:20:05.562167
98823,8976491933183,ENGLISH PUBLICATIONS,MCI,7,90_day,2017-04-29 09:56:53.562193
98824,4682223694754,OXFORD UNIVERSITY PRESS,MIA,5,140_day,2017-06-06 12:28:04.562219
98825,9398447199365,ENGLISH PUBLICATIONS,LAX,4,140_day,2017-01-14 15:16:01.562245
98826,2687518621532,PENGUIN RANDOMHOUSE,LAS,6,160_day,2017-06-27 10:52:12.562270
98827,8745024830730,ENGLISH PUBLICATIONS,MCO,1,70_day,2016-10-19 14:22:59.562296
98828,3658973540128,OXFORD UNIVERSITY PRESS,LAS,3,90_day,2017-04-15 12:40:09.562322
98829,1252050306490,OXFORD UNIVERSITY PRESS,TPA,5,80_day,2017-08-06 06:45:43.562348
98830,3392370187634,OPENSTAX,SMF,7,170_day,2017-04-07 11:54:17.562374
98831,8696827297232,MCGRAW-HILL,DTW,7,90_day,2016-11-06 11:34:49.562399
98832,6313439800553,MCGRAW-HILL,ORD,1,40_day,2017-07-21 09:10:23.562425
98833,6860674225329,MCGRAW-HILL,SAN,3,0_day,2017-08-19 13:20:28.562450
98834,0169834288884,SCIPUB,ATL,5,20_day,2017-02-07 10:56:18.562476
98835,6544295182149,MACMILLAN,CLE,4,40_day,2017-01-10 14:08:55.562501
98836,4592677814015,MACMILLAN,CLE,4,80_day,2017-01-03 11:59:37.562528
98837,4871360141719,PEARSON,MCO,8,140_day,2017-06-18 12:12:07.562554
98838,3591195066868,MACMILLAN,HOU,4,10_day,2017-03-30 13:10:08.562579
98839,9179145034412,OPENSTAX,JFK,6,80_day,2017-04-05 15:41:06.562605
98840,0338268927402,SCIPUB,SMF,5,50_day,2016-11-12 09:48:49.562630
98841,1074959098112,SCIPUB,IAD,2,0_day,2017-05-15 08:09:55.562656
98842,1500951122676,MACMILLAN,RDU,3,0_day,2017-05-29 10:57:09.562681
98843,9377910925842,PENGUIN RANDOMHOUSE,CLE,9,130_day,2017-05-19 08:02:17.562707
98844,7289016262103,PEARSON,PDX,7,40_day,2017-06-18 07:10:40.562733
98845,0584150439067,OPENSTAX,BWI,8,0_day,2017-08-20 13:21:43.562758
98846,1762683745039,ENGLISH PUBLICATIONS,LGA,10,10_day,2017-04-10 14:17:04.562784
98847,8499353511177,MACMILLAN,PHL,6,130_day,2017-02-07 12:13:02.562810
98848,2786215962951,ENGLISH PUBLICATIONS,SFO,8,160_day,2017-04-11 14:28:55.562835
98849,9122215347831,MCGRAW-HILL,TPA,9,140_day,2017-08-04 13:15:42.562861
98850,8758712756487,MCGRAW-HILL,MCO,1,180_day,2017-02-09 12:19:27.562887
98851,8919536414317,ENGLISH PUBLICATIONS,MSP,8,100_day,2017-03-10 11:23:52.562912
98852,9659629194369,OPENSTAX,BOS,10,110_day,2017-08-15 15:15:27.562938
98853,3810918129448,OXFORD UNIVERSITY PRESS,SMF,6,70_day,2017-05-17 11:56:20.562964
98854,7136781225505,PEARSON,HOU,2,110_day,2017-06-17 10:43:12.562989
98855,7645036248329,ENGLISH PUBLICATIONS,SFO,3,90_day,2017-02-11 13:29:29.563015
98856,5227374863210,MACMILLAN,DFW,5,30_day,2017-06-23 14:45:02.563041
98857,0169573740787,OXFORD UNIVERSITY PRESS,CLE,7,100_day,2017-02-18 13:56:28.563066
98858,2628438389525,ENGLISH PUBLICATIONS,MCO,7,80_day,2017-06-13 15:38:51.563092
98859,7438406047464,ENGLISH PUBLICATIONS,SEA,8,110_day,2017-02-26 08:32:53.563118
98860,6273141675848,ENGLISH PUBLICATIONS,MIA,6,150_day,2017-01-30 09:59:53.563144
98861,1747648979348,PENGUIN RANDOMHOUSE,IAD,2,160_day,2017-04-25 13:04:55.563169
98862,7320632943429,PENGUIN RANDOMHOUSE,LAX,1,150_day,2017-05-23 11:02:49.563195
98863,5682868012055,PENGUIN RANDOMHOUSE,RDU,3,60_day,2017-08-05 12:37:00.563220
98864,9020412424756,MACMILLAN,RDU,10,10_day,2017-08-20 12:40:03.563247
98865,8765068801124,MCGRAW-HILL,SAN,8,170_day,2017-07-03 14:35:10.563273
98866,3205633393428,ENGLISH PUBLICATIONS,DEN,6,20_day,2017-02-10 13:52:16.563298
98867,8250944160573,OPENSTAX,LAX,3,70_day,2017-08-23 07:36:34.563324
98868,8449031511637,OXFORD UNIVERSITY PRESS,DTW,8,180_day,2017-07-24 07:12:18.563350
98869,7614853955860,MACMILLAN,DFW,9,20_day,2017-04-28 09:48:53.563375
98870,6042525096136,ENGLISH PUBLICATIONS,STL,4,130_day,2016-12-15 07:21:10.563401
98871,7153678537568,PENGUIN RANDOMHOUSE,IAH,3,140_day,2017-08-14 07:21:39.563427
98872,4008898072751,ENGLISH PUBLICATIONS,DEN,10,20_day,2017-08-10 08:46:49.563453
98873,0888403206928,MACMILLAN,OAK,3,50_day,2017-05-02 08:18:01.563479
98874,3178475652832,SCIPUB,AUS,6,0_day,2017-06-23 11:59:49.563504
98875,4049970845300,MACMILLAN,SAN,6,100_day,2017-05-17 14:31:02.563530
98876,7485801847567,SCIPUB,STL,8,20_day,2017-05-14 11:33:09.563556
98877,5371039134931,PEARSON,IAH,8,170_day,2017-08-16 14:13:22.563581
98878,4061174227187,MCGRAW-HILL,LAS,3,30_day,2017-05-18 14:14:06.563608
98879,8878199162811,SCIPUB,TPA,9,50_day,2017-05-27 09:27:59.563633
98880,7899664308630,MCGRAW-HILL,SEA,3,60_day,2016-12-24 06:47:41.563659
98881,0738826415673,MACMILLAN,EWR,2,30_day,2016-10-29 11:03:02.563685
98882,0780585927858,SCIPUB,BOS,3,60_day,2017-03-15 13:55:55.563710
98883,2352579658781,PENGUIN RANDOMHOUSE,HNL,10,0_day,2017-03-29 12:00:02.563736
98884,8598243532958,PEARSON,IAH,2,20_day,2016-12-03 06:46:44.563761
98885,7756351882459,SCIPUB,MSP,6,30_day,2016-12-10 08:59:52.563787
98886,6921446162572,SCIPUB,AUS,3,140_day,2017-01-28 08:23:06.563812
98887,7213536413679,PEARSON,MDW,9,40_day,2017-01-22 15:38:07.563838
98888,5328350693716,OPENSTAX,SEA,2,60_day,2017-07-28 08:31:25.563863
98889,4787150667431,OXFORD UNIVERSITY PRESS,JFK,5,170_day,2017-07-05 12:27:20.563889
98890,7470444257935,OXFORD UNIVERSITY PRESS,DFW,8,140_day,2017-01-30 15:20:33.563914
98891,6278553935981,OXFORD UNIVERSITY PRESS,MIA,9,180_day,2017-07-12 07:41:55.563940
98892,5671524532860,MCGRAW-HILL,MCO,8,100_day,2016-11-12 07:54:32.563966
98893,2504268695408,MCGRAW-HILL,MCO,4,60_day,2017-01-21 14:53:16.563991
98894,5520485241159,MCGRAW-HILL,BWI,7,120_day,2017-07-27 13:25:56.564017
98895,4984585308183,ENGLISH PUBLICATIONS,FLL,2,110_day,2017-01-16 08:20:51.564042
98896,3197758107539,PENGUIN RANDOMHOUSE,DEN,6,50_day,2017-08-19 11:16:52.564068
98897,6969003982817,MCGRAW-HILL,ATL,8,150_day,2017-05-16 07:42:32.564094
98898,2038817994768,SCIPUB,MIA,1,180_day,2016-12-05 13:28:29.564119
98899,4207484557937,PENGUIN RANDOMHOUSE,TPA,3,0_day,2016-10-29 06:54:33.564145
98900,6890883082010,OXFORD UNIVERSITY PRESS,IAD,10,140_day,2017-07-02 11:51:48.564170
98901,9354386734337,OXFORD UNIVERSITY PRESS,DFW,8,100_day,2016-11-05 07:20:56.564196
98902,8445864612430,PENGUIN RANDOMHOUSE,DTW,2,70_day,2017-08-28 14:14:07.564222
98903,3197298165825,PENGUIN RANDOMHOUSE,EWR,7,170_day,2017-01-19 10:42:49.564248
98904,4921556341093,MCGRAW-HILL,IAD,5,140_day,2017-04-04 08:35:26.564273
98905,7678281755794,OXFORD UNIVERSITY PRESS,SMF,7,150_day,2017-05-07 07:22:30.564299
98906,7529417571183,PEARSON,JFK,9,20_day,2017-05-11 14:40:44.564324
98907,0406788437532,OPENSTAX,PDX,3,80_day,2017-06-13 09:52:26.564351
98908,2170423514475,PEARSON,DCA,9,20_day,2016-11-02 12:00:03.564376
98909,5342695469519,SCIPUB,CLE,7,90_day,2017-01-17 07:00:51.564402
98910,8915627514759,PEARSON,LGA,3,130_day,2017-09-09 15:04:08.564427
98911,9082092569410,PEARSON,IAD,9,80_day,2016-11-24 07:18:21.564453
98912,9703660985117,ENGLISH PUBLICATIONS,SLC,7,110_day,2017-02-18 14:05:25.564478
98913,7534800252332,PEARSON,SNA,7,150_day,2017-06-30 15:03:29.564504
98914,8590274640825,PEARSON,SFO,3,80_day,2017-08-20 10:00:58.564529
98915,6889014027059,MACMILLAN,CLE,5,80_day,2016-11-04 12:42:03.564555
98916,9422118173015,MACMILLAN,TPA,2,180_day,2017-06-11 14:33:23.564580
98917,6510674149431,ENGLISH PUBLICATIONS,MIA,1,130_day,2017-02-05 06:54:06.564606
98918,2774375092604,OPENSTAX,PHL,1,180_day,2017-07-27 13:16:29.564632
98919,9883338508308,OXFORD UNIVERSITY PRESS,CLT,9,0_day,2017-06-01 09:55:17.564657
98920,8057758731457,OPENSTAX,CLT,8,170_day,2016-12-20 13:42:58.564683
98921,5491102653244,MCGRAW-HILL,BOS,6,60_day,2017-02-27 07:09:08.564709
98922,2622663861736,OPENSTAX,MSP,9,30_day,2017-04-08 12:41:22.564735
98923,8890435785328,PENGUIN RANDOMHOUSE,DFW,2,130_day,2017-04-28 14:25:59.564760
98924,4333576722043,PENGUIN RANDOMHOUSE,SFO,8,130_day,2017-02-04 13:50:11.564786
98925,3356001985853,ENGLISH PUBLICATIONS,DCA,8,30_day,2017-03-03 09:56:12.564811
98926,2586452526891,MCGRAW-HILL,SMF,6,60_day,2016-11-27 10:11:36.564837
98927,0299887295343,PENGUIN RANDOMHOUSE,DEN,2,90_day,2017-02-09 14:09:48.564863
98928,9276543657146,MCGRAW-HILL,TPA,9,50_day,2016-12-26 12:49:51.564888
98929,1424793050375,OPENSTAX,LGA,3,110_day,2017-09-06 08:02:22.564914
98930,5331585959746,PENGUIN RANDOMHOUSE,SNA,6,100_day,2017-02-02 10:55:38.564940
98931,0278490037264,ENGLISH PUBLICATIONS,MIA,6,90_day,2016-11-28 09:29:16.564965
98932,0918715572704,MACMILLAN,RDU,8,10_day,2017-03-10 11:25:11.564991
98933,6771111074191,SCIPUB,EWR,5,40_day,2016-11-29 10:28:16.565016
98934,9688796879944,PEARSON,DTW,1,90_day,2016-12-23 12:30:45.565041
98935,7924276897829,SCIPUB,AUS,1,20_day,2017-05-24 10:19:49.565068
98936,2911468925976,SCIPUB,HOU,3,160_day,2017-07-25 08:21:45.565093
98937,2512755444049,OXFORD UNIVERSITY PRESS,DCA,7,180_day,2017-04-27 11:50:33.565119
98938,8506258398491,PENGUIN RANDOMHOUSE,BNA,4,60_day,2017-05-15 12:25:42.565144
98939,6325423694582,ENGLISH PUBLICATIONS,CLT,3,160_day,2017-05-30 13:54:38.565170
98940,0309760832905,PENGUIN RANDOMHOUSE,OAK,6,90_day,2017-07-23 09:49:54.565196
98941,8881104791319,MACMILLAN,AUS,8,40_day,2017-07-10 07:42:29.565221
98942,0456117982237,PENGUIN RANDOMHOUSE,SLC,10,140_day,2016-11-19 14:09:03.565247
98943,1802961116033,MCGRAW-HILL,SNA,3,70_day,2016-10-20 07:07:54.565272
98944,1691430051791,MACMILLAN,PDX,4,0_day,2016-12-21 10:35:24.565298
98945,9513103929617,OPENSTAX,PHX,8,100_day,2017-06-17 13:28:33.565323
98946,4488444591818,SCIPUB,IAD,8,40_day,2017-02-17 09:08:00.565349
98947,0526878417035,SCIPUB,HNL,6,80_day,2017-06-19 09:43:43.565375
98948,9338021530533,ENGLISH PUBLICATIONS,BWI,6,70_day,2017-09-06 15:41:25.565400
98949,9917039100245,SCIPUB,AUS,2,90_day,2017-05-28 07:14:48.565427
98950,1320583149019,MACMILLAN,DCA,8,160_day,2016-10-31 14:54:23.565456
98951,1668100274804,MACMILLAN,BOS,4,20_day,2017-07-29 11:11:24.565485
98952,8052390952362,PENGUIN RANDOMHOUSE,LGA,5,160_day,2016-12-14 08:52:54.565510
98953,2320485206279,OXFORD UNIVERSITY PRESS,SMF,10,40_day,2017-08-25 11:11:11.565569
98954,4960824941555,ENGLISH PUBLICATIONS,MSP,6,50_day,2017-05-02 08:26:03.565611
98955,2258375721158,OPENSTAX,EWR,3,180_day,2016-11-03 15:21:19.565671
98956,3249956440255,OPENSTAX,MIA,1,70_day,2016-12-21 12:21:49.565707
98957,7840836668281,MCGRAW-HILL,RDU,6,180_day,2017-03-06 10:02:24.565734
98958,9733273857825,ENGLISH PUBLICATIONS,SFO,1,180_day,2017-08-12 15:21:47.565760
98959,1214726617959,OXFORD UNIVERSITY PRESS,LAX,3,120_day,2017-03-05 08:16:30.565786
98960,5215555541862,ENGLISH PUBLICATIONS,DCA,9,120_day,2017-05-06 10:36:38.565812
98961,6485005316810,SCIPUB,DEN,7,0_day,2017-06-24 12:59:56.565838
98962,0906831960383,OPENSTAX,PHL,10,140_day,2016-11-22 08:42:44.565864
98963,0286499842899,OXFORD UNIVERSITY PRESS,RDU,3,0_day,2016-12-09 09:35:55.565891
98964,8606207658674,PENGUIN RANDOMHOUSE,JFK,3,80_day,2016-12-27 10:20:03.565917
98965,6976671807834,OPENSTAX,EWR,6,160_day,2017-02-02 13:56:43.565943
98966,6298712488903,MCGRAW-HILL,SAN,1,150_day,2017-01-16 11:35:29.565969
98967,9607710785238,MCGRAW-HILL,SMF,2,50_day,2017-03-19 07:39:24.565995
98968,2935438801985,PENGUIN RANDOMHOUSE,HOU,10,40_day,2017-05-20 10:38:25.566020
98969,8887906874036,OXFORD UNIVERSITY PRESS,STL,6,160_day,2017-02-11 06:43:33.566046
98970,3668386217752,PEARSON,CLT,4,180_day,2017-05-22 06:45:10.566072
98971,3853280289000,MCGRAW-HILL,SLC,3,80_day,2017-04-20 13:07:09.566098
98972,8747257009128,PENGUIN RANDOMHOUSE,CLE,5,150_day,2017-01-12 08:07:10.566124
98973,9320950061188,MACMILLAN,DFW,1,180_day,2017-03-07 09:11:25.566150
98974,1478603526559,SCIPUB,MIA,9,50_day,2016-10-28 09:13:02.566175
98975,2659887835530,PEARSON,OAK,7,180_day,2017-06-29 12:06:43.566201
98976,6954946856683,OXFORD UNIVERSITY PRESS,HOU,5,20_day,2016-11-17 10:36:44.566227
98977,7672671006124,OXFORD UNIVERSITY PRESS,JFK,1,180_day,2017-01-22 08:08:57.566254
98978,2922753390045,PENGUIN RANDOMHOUSE,FLL,7,140_day,2017-06-03 15:17:03.566280
98979,4238542009379,PENGUIN RANDOMHOUSE,TPA,10,10_day,2017-01-11 09:35:35.566305
98980,0087480869232,PENGUIN RANDOMHOUSE,LGA,8,60_day,2017-03-05 11:03:52.566331
98981,0973856246931,OXFORD UNIVERSITY PRESS,MIA,2,20_day,2016-11-11 08:46:36.566357
98982,0980081380553,MACMILLAN,JFK,5,20_day,2017-01-06 07:36:53.566383
98983,0311836237739,OXFORD UNIVERSITY PRESS,SNA,6,20_day,2017-05-11 08:35:57.566409
98984,4110833354899,SCIPUB,CLT,3,70_day,2017-08-28 15:37:25.566435
98985,4698518455309,OPENSTAX,IAD,2,50_day,2017-03-14 13:09:59.566461
98986,8909730077304,PEARSON,DTW,8,70_day,2016-12-28 14:28:52.566486
98987,7722154668426,ENGLISH PUBLICATIONS,ORD,6,150_day,2017-06-15 12:55:53.566512
98988,4845132433393,SCIPUB,DEN,7,20_day,2017-04-02 12:53:17.566538
98989,3367468986188,OXFORD UNIVERSITY PRESS,LAS,6,130_day,2017-09-01 10:18:45.566563
98990,9831069694721,MCGRAW-HILL,IAD,8,50_day,2017-06-03 15:40:42.566589
98991,8667082935706,OPENSTAX,DFW,1,90_day,2016-10-19 08:06:08.566615
98992,0769531020815,PEARSON,SFO,2,60_day,2017-08-01 09:34:49.566641
98993,7039491280329,ENGLISH PUBLICATIONS,LAX,10,20_day,2017-05-15 06:43:26.566667
98994,6860311822351,SCIPUB,PHX,2,140_day,2016-12-19 11:13:26.566693
98995,9226330735603,PEARSON,MSP,4,0_day,2016-12-04 07:05:14.566718
98996,9778799401211,PEARSON,RDU,5,20_day,2017-01-11 10:30:55.566744
98997,7294009046553,SCIPUB,STL,8,140_day,2017-05-04 10:06:09.566769
98998,7196518202296,MCGRAW-HILL,MSP,5,150_day,2017-07-12 11:25:58.566795
98999,9399730318557,MCGRAW-HILL,STL,6,20_day,2016-10-15 12:49:34.566820
99000,2864974766642,MACMILLAN,HNL,5,90_day,2017-02-15 12:27:51.566846
99001,0700452427081,ENGLISH PUBLICATIONS,STL,2,70_day,2016-10-20 09:26:59.566872
99002,0316667950331,MCGRAW-HILL,SFO,8,180_day,2017-02-11 11:12:57.566897
99003,3383778933901,SCIPUB,ATL,1,150_day,2016-10-29 08:48:33.566923
99004,1709134461187,OXFORD UNIVERSITY PRESS,SEA,2,80_day,2016-11-30 10:06:13.566949
99005,0081579275525,OPENSTAX,PDX,8,170_day,2017-02-21 10:21:51.566975
99006,9626412715169,SCIPUB,LAS,3,50_day,2017-06-18 06:52:55.567001
99007,0423595114441,OXFORD UNIVERSITY PRESS,MDW,1,90_day,2016-10-29 14:52:23.567027
99008,4985013140211,OXFORD UNIVERSITY PRESS,MCI,10,70_day,2017-01-12 10:32:47.567052
99009,4284056742514,OPENSTAX,LGA,1,60_day,2017-01-21 09:31:01.567078
99010,5407458911110,PEARSON,SLC,1,40_day,2017-04-04 11:30:28.567103
99011,8023943940854,PEARSON,LGA,4,150_day,2017-01-31 09:09:53.567129
99012,5362976718682,MACMILLAN,CLT,6,20_day,2017-07-28 13:30:11.567154
99013,5425779689760,PEARSON,SNA,10,30_day,2016-10-16 09:49:05.567180
99014,5721740969126,OXFORD UNIVERSITY PRESS,SMF,10,150_day,2017-01-04 08:18:28.567206
99015,7476822685771,MCGRAW-HILL,TPA,1,170_day,2017-04-27 09:56:09.567231
99016,5795109390522,OXFORD UNIVERSITY PRESS,LAS,5,130_day,2017-06-01 13:21:34.567257
99017,6078727933655,SCIPUB,SNA,9,180_day,2017-04-10 11:03:37.567283
99018,8896462969923,SCIPUB,CLT,2,160_day,2017-03-15 12:01:24.567308
99019,8465061642370,MCGRAW-HILL,BNA,7,30_day,2017-04-01 14:33:33.567334
99020,6184592964660,OXFORD UNIVERSITY PRESS,SMF,2,160_day,2017-02-25 11:41:25.567360
99021,8931109842569,PENGUIN RANDOMHOUSE,SEA,6,110_day,2017-04-11 12:54:35.567386
99022,0084615001650,ENGLISH PUBLICATIONS,SAN,4,110_day,2016-10-15 09:22:49.567412
99023,8669052352753,MACMILLAN,MDW,3,80_day,2017-01-03 10:33:38.567438
99024,8077392399886,SCIPUB,MSP,3,80_day,2017-02-27 07:06:28.567463
99025,2293900957025,SCIPUB,MDW,5,10_day,2017-04-22 11:17:16.567489
99026,0466709492672,OPENSTAX,LAX,6,60_day,2017-04-16 09:31:30.567514
99027,4719299896086,OPENSTAX,JFK,7,10_day,2016-12-13 13:07:25.567540
99028,4969851848347,MCGRAW-HILL,SNA,3,160_day,2016-12-16 06:57:15.567568
99029,4088896128351,ENGLISH PUBLICATIONS,CLT,1,130_day,2017-04-23 15:16:43.567606
99030,6297479656756,ENGLISH PUBLICATIONS,ORD,4,60_day,2016-10-18 14:48:48.567628
99031,8098654882465,MCGRAW-HILL,BNA,6,150_day,2017-06-23 09:42:50.567650
99032,4111474796820,OPENSTAX,PHL,4,60_day,2017-07-16 10:06:20.567672
99033,5404682707974,SCIPUB,LAX,2,70_day,2017-04-18 07:43:47.567694
99034,1167210907842,SCIPUB,LAX,4,40_day,2017-08-24 10:30:26.567717
99035,1417810161919,OXFORD UNIVERSITY PRESS,PHL,4,180_day,2017-01-27 11:39:46.567739
99036,3867966708913,OXFORD UNIVERSITY PRESS,EWR,1,100_day,2017-07-23 10:54:19.567762
99037,1934632317610,OXFORD UNIVERSITY PRESS,MDW,10,80_day,2017-08-21 08:42:09.567784
99038,3883351323482,MCGRAW-HILL,PDX,7,180_day,2016-11-28 15:34:58.567806
99039,9084536129025,MCGRAW-HILL,DTW,5,180_day,2016-12-08 13:01:43.567828
99040,8678147724159,MCGRAW-HILL,MCO,5,0_day,2017-08-06 12:38:04.567850
99041,2681949934109,SCIPUB,CLE,3,40_day,2016-11-06 12:41:51.567872
99042,2063128440381,MACMILLAN,SAN,5,10_day,2016-10-29 14:49:49.567894
99043,8089276649526,OPENSTAX,BWI,9,0_day,2017-01-16 15:09:06.567916
99044,5526781629606,SCIPUB,SEA,7,160_day,2017-05-01 15:30:19.567938
99045,5593179484559,OPENSTAX,IAD,9,80_day,2017-01-19 10:03:41.567960
99046,1406668287633,MACMILLAN,LAS,7,50_day,2017-03-02 10:55:30.567983
99047,2606759430927,OXFORD UNIVERSITY PRESS,SFO,10,50_day,2017-01-08 10:43:18.568005
99048,8403647336764,PEARSON,EWR,7,100_day,2017-06-06 09:24:51.568028
99049,6589848662528,ENGLISH PUBLICATIONS,LAS,2,90_day,2017-04-13 14:52:58.568050
99050,5445347709607,PENGUIN RANDOMHOUSE,CLT,2,140_day,2016-10-22 15:26:41.568072
99051,3724581155776,OPENSTAX,RDU,10,100_day,2017-07-12 11:19:42.568094
99052,4623512191047,PEARSON,BNA,10,180_day,2016-11-21 07:07:32.568117
99053,8030699377888,MACMILLAN,MIA,2,100_day,2016-12-19 13:32:31.568139
99054,0633375044206,PENGUIN RANDOMHOUSE,AUS,5,20_day,2017-04-18 08:11:08.568161
99055,7117157691083,ENGLISH PUBLICATIONS,ATL,8,150_day,2016-11-05 08:14:20.568183
99056,9068372379846,OPENSTAX,RDU,5,80_day,2017-06-11 15:30:38.568205
99057,4005038375921,MACMILLAN,MSP,9,0_day,2017-01-27 08:13:28.568228
99058,6421151476180,MCGRAW-HILL,PHX,3,130_day,2017-04-14 15:30:34.568250
99059,6421812802098,PENGUIN RANDOMHOUSE,ORD,2,60_day,2017-05-16 07:56:47.568272
99060,8160976654889,MCGRAW-HILL,ATL,8,110_day,2016-12-09 12:27:39.568294
99061,7916386089716,ENGLISH PUBLICATIONS,IAD,2,90_day,2017-07-11 07:50:38.568316
99062,5741825290384,OPENSTAX,LAS,2,150_day,2017-08-10 08:07:53.568338
99063,8726251650211,PEARSON,CLT,4,30_day,2017-02-08 13:20:34.568361
99064,9560061088234,MACMILLAN,HNL,1,80_day,2017-09-01 12:42:53.568383
99065,5347407575760,ENGLISH PUBLICATIONS,STL,6,70_day,2016-11-14 09:13:56.568405
